ID,Codigo,Proteina,Humedad,Grasa,Ceniza,Fibra,Almidon,Version,FechaInicio,HoraInicio,FechaFin,HoraFin,FlagEstado
,7530857.0,43.5,11.5,6.33,10.93,2.07,12.0,8,11/08/25,00:00,28/08/25,23:59,0
,7530857.0,43.5,11.5,6.69,9.66,2.1,12.0,10,29/08/25,00:00,31/08/25,23:59,0
,7530857.0,43.62,11.5,6.32,10.73,2.04,12.0,11,01/09/25,00:00,07/09/25,23:59,0
,7530857.0,43.5,11.5,6.59,10.79,2.05,12.0,12,08/09/25,00:00,24/09/25,23:59,0
,7530857.0,43.5,11.5,6.0,10.88,2.17,12.11,13,25/09/25,00:00,28/09/25,23:59,0
,7530857.0,43.5,11.5,6.0,10.25,2.13,12.8,14,29/09/25,00:00,16/10/25,23:59,0
,7530857.0,43.5,11.5,6.65,10.55,2.05,12.0,15,17/10/25,00:00,19/10/25,23:59,0
,7530857.0,43.5,11.5,6.0,10.72,1.98,12.0,16,20/10/25,00:00,07/11/25,23:59,0
,7530857.0,43.5,11.5,6.0,11.87,1.93,12.0,17,08/11/25,00:00,09/11/25,23:59,0
,7530857.0,43.5,11.5,6.0,11.87,1.93,12.0,18,10/11/25,00:00,01/12/25,23:59,0
,7530857.0,43.5,11.5,7.41,9.62,2.04,12.0,19,02/12/25,00:00,07/12/25,23:59,0
,7530857.0,43.5,11.5,7.41,9.62,2.04,12.0,20,08/12/25,00:00,,23:59,1
